name;cvc5-1.0.5-runtime;cvc5-1.0.5-result;z3-4.12.1-runtime;z3-4.12.1-result;z3-noodler-c0f3244-runtime;z3-noodler-c0f3244-result;z3-noodler-f19ef57-runtime;z3-noodler-f19ef57-result;z3-noodler-6e14cda-runtime;z3-noodler-6e14cda-result;z3-noodler-59658f7-runtime;z3-noodler-59658f7-result;z3-noodler-e8a4269-runtime;z3-noodler-e8a4269-result;z3-noodler-daa40de-runtime;z3-noodler-daa40de-result;z3-noodler-5f32279-runtime;z3-noodler-5f32279-result;z3strRE-nomem-runtime;z3strRE-nomem-result;z3str4-nomem-runtime;z3str4-nomem-result;z3-noodler-d1676a5-8781b7d-runtime;z3-noodler-d1676a5-8781b7d-result;ostrich-1.3-runtime;ostrich-1.3-result;z3-noodler-49295a5-8781b7d-runtime;z3-noodler-49295a5-8781b7d-result;z3-4.12.2-nomem-runtime;z3-4.12.2-nomem-result;z3-noodler-loop-13af422-5fa5ea0-runtime;z3-noodler-loop-13af422-5fa5ea0-result;z3-noodler-13af422-5fa5ea0-runtime;z3-noodler-13af422-5fa5ea0-result;z3-noodler-0808a69-2f0ef53-runtime;z3-noodler-0808a69-2f0ef53-result;z3-noodler-80384c0-2f0ef53-runtime;z3-noodler-80384c0-2f0ef53-result;z3-noodler-160d1e6-2f0ef53-runtime;z3-noodler-160d1e6-2f0ef53-result;z3-noodler-d83b1b9-937bee4-runtime;z3-noodler-d83b1b9-937bee4-result;z3-noodler-d83b1b9-2f0ef53-runtime;z3-noodler-d83b1b9-2f0ef53-result;z3-noodler-loop-d785e77-2f0ef53-runtime;z3-noodler-loop-d785e77-2f0ef53-result;z3-noodler-loop-cdfb4b2-2f0ef53-runtime;z3-noodler-loop-cdfb4b2-2f0ef53-result;z3-noodler-loop-1a1ac35-2f0ef53-runtime;z3-noodler-loop-1a1ac35-2f0ef53-result;z3-noodler-loop-mem-runtime;z3-noodler-loop-mem-result;z3-noodler-9f3dc69-2f0ef53-runtime;z3-noodler-9f3dc69-2f0ef53-result;z3-noodler-cad7f0d-8ba88ce-runtime;z3-noodler-cad7f0d-8ba88ce-result;cvc5-1.0.8-runtime;cvc5-1.0.8-result;z3-noodler-381ffd1-2f0ef53-runtime;z3-noodler-381ffd1-2f0ef53-result;z3-noodler-nielsen-0746e08-8ba88ce-runtime;z3-noodler-nielsen-0746e08-8ba88ce-result;ostrich-70d01e2d2-runtime;ostrich-70d01e2d2-result;z3-4.12.2-runtime;z3-4.12.2-result;z3str4-runtime;z3str4-result;z3strRE-runtime;z3strRE-result;z3-trau-1.1-runtime;z3-trau-1.1-result;z3-noodler-63aa361-8ba88ce-runtime;z3-noodler-63aa361-8ba88ce-result;z3-noodler-underapprox-24f1374-2f0ef53-runtime;z3-noodler-underapprox-24f1374-2f0ef53-result;z3-noodler-underapprox-ab28d76-2f0ef53-runtime;z3-noodler-underapprox-ab28d76-2f0ef53-result;z3-noodler-de48d5f-40ca1cd-runtime;z3-noodler-de48d5f-40ca1cd-result;z3-noodler-cf573c7-40ca1cd-runtime;z3-noodler-cf573c7-40ca1cd-result;z3-noodler-a0e3745-8ba88ce-runtime;z3-noodler-a0e3745-8ba88ce-result;z3-noodler-0ae38ae-40ca1cd-runtime;z3-noodler-0ae38ae-40ca1cd-result;z3-noodler-1ba1904-40ca1cd-runtime;z3-noodler-1ba1904-40ca1cd-result;z3-noodler-f211b89-7831cdc-runtime;z3-noodler-f211b89-7831cdc-result;z3-noodler-f211b89-bb85433-runtime;z3-noodler-f211b89-bb85433-result;z3-noodler-9f5e602-199b36d-runtime;z3-noodler-9f5e602-199b36d-result;ostrich-70d01e2d2-parikh-runtime;ostrich-70d01e2d2-parikh-result;z3-noodler-b0a2716-bc88653-runtime;z3-noodler-b0a2716-bc88653-result;z3-noodler-1482571-a57f582-runtime;z3-noodler-1482571-a57f582-result;z3-noodler-fb9e188-a57f582-runtime;z3-noodler-fb9e188-a57f582-result;z3-noodler-feada45-a57f582-runtime;z3-noodler-feada45-a57f582-result;z3-noodler-e77bfb4-387babd-runtime;z3-noodler-e77bfb4-387babd-result;z3-noodler-482f3c0-387babd-runtime;z3-noodler-482f3c0-387babd-result;z3-noodler-8de5f2c-387babd-runtime;z3-noodler-8de5f2c-387babd-result;z3-noodler-147a0e0-fb6e2b1-runtime;z3-noodler-147a0e0-fb6e2b1-result;z3-noodler-34ea542-2cddb2f-runtime;z3-noodler-34ea542-2cddb2f-result;cvc5-1.1.1-runtime;cvc5-1.1.1-result;z3-noodler-1c65ad6-2cddb2f-runtime;z3-noodler-1c65ad6-2cddb2f-result;z3-4.12.5-runtime;z3-4.12.5-result;z3-noodler-7421e81-2cddb2f-runtime;z3-noodler-7421e81-2cddb2f-result;z3-noodler-4ece46d-2cddb2f-runtime;z3-noodler-4ece46d-2cddb2f-result;z3-noodler-624cfbe-2cddb2f-runtime;z3-noodler-624cfbe-2cddb2f-result;z3-noodler-a89cf58-2cddb2f-runtime;z3-noodler-a89cf58-2cddb2f-result;z3-noodler-c69c980-2cddb2f-runtime;z3-noodler-c69c980-2cddb2f-result;z3-noodler-1174fd1-2cddb2f-runtime;z3-noodler-1174fd1-2cddb2f-result;z3-noodler-bdb7f83-2cddb2f-runtime;z3-noodler-bdb7f83-2cddb2f-result;z3-noodler-d47dd71-2cddb2f-runtime;z3-noodler-d47dd71-2cddb2f-result;z3-noodler-a0d4232-2cddb2f-runtime;z3-noodler-a0d4232-2cddb2f-result;z3-noodler-9d9fdac-2cddb2f-runtime;z3-noodler-9d9fdac-2cddb2f-result;z3-noodler-bdc5b2c-2cddb2f-runtime;z3-noodler-bdc5b2c-2cddb2f-result;z3-noodler-bee36a1-2cddb2f-runtime;z3-noodler-bee36a1-2cddb2f-result;z3-noodler-1a3c655-2cddb2f-runtime;z3-noodler-1a3c655-2cddb2f-result;z3-noodler-005708c-2cddb2f-runtime;z3-noodler-005708c-2cddb2f-result;z3-noodler-789525b-2cddb2f-runtime;z3-noodler-789525b-2cddb2f-result;z3-noodler-77f7c04-2cddb2f-runtime;z3-noodler-77f7c04-2cddb2f-result
../formulae/QF_SLIA/20230403-webapp/str-rep-all/str_replace_all79.smt2;0.05; unsat;0.02; unsat;0.03; unknown;0.03; unsat;0.01; unknown;0.03; unknown;0.04; unknown;0.03; unknown;0.01; unknown;0.02; unsat;0.01; unsat;0.03; unknown;5.45; unsat;0.01; unknown;0.02; unsat;0.01; unknown;0.01; unknown;0.03; unknown;0.04; unknown;0.02; unknown;0.03; unknown;0.03; unknown;0.05; unknown;0.03; unknown;0.05; unknown;0.02; unknown;0.04; unknown;0.04; unknown;0.05; unsat;0.04; unknown;0.03; unknown;6.56; unsat;0.06; unsat;0.03; unsat;0.02; unsat;ERR;ERR;0.03; unknown;0.04; unknown;0.03; unknown;0.04; unknown;0.03; unknown;0.02; unknown;0.03; unknown;0.04; unknown;0.03; unknown;0.05; unknown;0.05; unsat;17.23; unsat;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; str.replace_all is not supported;0.01; unsat;0.01; unknown;0.01; unsat;0.02; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown
../formulae/QF_SLIA/20230403-webapp/str-rep-all/str_replace_all98.smt2;0.08; unsat;0.05; unsat;0.01; unknown;0.02; unsat;0.03; unknown;0.01; unknown;0.02; unknown;0.03; unknown;0.03; unknown;0.01; unknown;0.02; unsat;0.05; unknown;5.76; unsat;0.01; unknown;0.02; unsat;0.02; unknown;0.01; unknown;0.02; unknown;0.03; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.01; unknown;0.03; unknown;0.03; unknown;0.05; unsat;0.02; unknown;0.02; unknown;8.14; unsat;0.04; unsat;0.03; unsat;0.01; unknown;TO;TO;0.03; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.03; unknown;0.02; unknown;0.04; unknown;0.03; unknown;0.03; unknown;0.04; unknown;0.05; unsat;19.26; unsat;0.02; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.0; unknown;0.01; unknown;0.01; unknown;0.0; unknown;0.01; str.replace_all is not supported;0.01; unsat;0.02; unknown;0.02; unsat;0.02; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.0; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.01; unknown
../formulae/QF_SLIA/20230403-webapp/str-rep-all/str_replace_all118.smt2;0.07; unsat;0.03; unsat;0.02; unknown;0.02; unsat;0.01; unknown;0.03; unknown;0.03; unknown;0.04; unknown;0.01; unknown;0.02; unknown;0.02; unsat;0.03; unknown;5.64; unsat;0.02; unknown;0.03; unsat;0.02; unknown;0.02; unknown;0.03; unknown;0.01; unknown;0.03; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.06; unsat;0.02; unknown;0.04; unknown;7.61; unsat;0.04; unsat;0.04; unsat;0.01; unknown;ERR;ERR;0.02; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.02; unknown;0.04; unknown;0.01; unknown;0.02; unknown;0.03; unknown;0.02; unknown;0.03; unsat;17.26; unsat;0.02; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.0; str.replace_all is not supported;0.01; unsat;0.01; unknown;0.02; unsat;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.0; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.01; unknown
../formulae/QF_SLIA/20230403-webapp/str-rep-all/str_replace_all77.smt2;0.08; unsat;0.04; unsat;0.02; unknown;0.04; unsat;0.01; unknown;0.04; unknown;0.04; unknown;0.03; unknown;0.02; unknown;0.02; unknown;0.02; unsat;0.03; unknown;5.63; unsat;0.01; unknown;0.03; unsat;0.01; unknown;0.02; unknown;0.02; unknown;0.04; unknown;0.02; unknown;0.02; unknown;0.01; unknown;0.04; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.05; unknown;0.06; unsat;0.01; unknown;0.03; unknown;6.62; unsat;0.05; unsat;0.03; unsat;0.01; unknown;TO;TO;0.03; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.01; unknown;0.02; unknown;0.05; unknown;0.02; unknown;0.02; unsat;15.9; unsat;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; str.replace_all is not supported;0.03; unsat;0.01; unknown;0.01; unsat;0.01; unknown;0.01; unknown;0.02; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.0; unknown;0.01; unknown;0.01; unknown;0.01; unknown
../formulae/QF_SLIA/20230403-webapp/str-rep-all/str_replace_all66.smt2;TO;TO;TO;TO;0.02; unknown;0.09; sat;0.03; unknown;0.04; unknown;0.04; unknown;0.02; unknown;0.02; unknown;0.02; unknown;1.02; unknown;0.03; unknown;TO;TO;0.02; unknown;TO;TO;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.03; unknown;0.04; unknown;0.02; unknown;0.03; unknown;0.04; unknown;0.04; unknown;0.04; unknown;0.03; unknown;0.04; unknown;TO;TO;0.05; unknown;0.03; unknown;TO;TO;TO;TO;1.01; unknown;0.02; unknown;ERR;ERR;0.03; unknown;0.01; unknown;0.03; unknown;0.05; unknown;0.04; unknown;0.04; unknown;0.05; unknown;0.04; unknown;0.04; unknown;0.03; unknown;0.11; sat;TO;TO;0.0; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; str.replace_all is not supported;TO;TO;0.01; unknown;TO;TO;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown
../formulae/QF_SLIA/20230403-webapp/str-rep-all/str_replace_all129.smt2;0.13; unsat;0.06; unsat;0.02; unknown;0.04; unsat;0.04; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.02; unknown;0.02; unknown;0.01; unsat;0.03; unknown;6.29; unsat;0.01; unknown;0.02; unsat;0.02; unknown;0.01; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.03; unknown;0.02; unknown;0.01; unknown;0.03; unknown;0.02; unknown;0.02; unknown;0.04; unknown;0.05; unknown;0.09; unsat;0.03; unknown;0.04; unknown;8.87; unsat;0.05; unsat;0.03; unsat;0.03; unknown;ERR;ERR;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.03; unknown;0.03; unsat;15.86; unsat;0.02; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.01; str.replace_all is not supported;0.03; unsat;0.01; unknown;0.03; unsat;0.01; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown
../formulae/QF_SLIA/20230403-webapp/str-rep-all/str_replace_all59.smt2;0.12; sat;TO;TO;0.01; unknown;ERR;ERR;0.03; unknown;0.04; unknown;0.03; unknown;0.04; unknown;0.01; unknown;0.0; unknown;0.77; unknown;0.04; unknown;36.11; sat;0.02; unknown;0.06; unknown;0.01; unknown;0.01; unknown;0.04; unknown;0.03; unknown;0.02; unknown;0.03; unknown;0.03; unknown;0.03; unknown;0.03; unknown;0.02; unknown;0.05; unknown;0.02; unknown;0.03; unknown;0.11; sat;0.04; unknown;0.03; unknown;71.52; sat;0.1; unknown;0.85; unknown;0.02; unknown;ERR;ERR;0.04; unknown;0.04; unknown;0.04; unknown;0.04; unknown;0.05; unknown;0.04; unknown;0.04; unknown;0.03; unknown;0.04; unknown;0.02; unknown;ERR;ERR;ERR;ERR;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; str.replace_all is not supported;0.06; sat;0.01; unknown;0.03; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown
../formulae/QF_SLIA/20230403-webapp/str-rep-all/str_replace_all13.smt2;0.01; unsat;0.03; unsat;0.04; unsat;0.04; unsat;0.04; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.01; unsat;0.03; unsat;0.04; unsat;4.38; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.04; unsat;0.03; unsat;0.04; unsat;0.03; unsat;0.02; unsat;0.03; unsat;0.02; unsat;0.03; unsat;0.03; unsat;0.04; unsat;0.02; unsat;4.76; unsat;0.02; unsat;0.02; unsat;0.01; unsat;ERR;ERR;0.04; unsat;0.03; unsat;0.01; unsat;0.03; unsat;0.04; unsat;0.03; unsat;0.04; unsat;0.03; unsat;0.03; unsat;0.03; unsat;0.02; unsat;10.58; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat
../formulae/QF_SLIA/20230403-webapp/str-rep-all/str_replace_all214.smt2;0.04; sat;0.05; unknown;0.02; unknown;0.05; sat;0.03; unknown;0.03; unknown;0.03; unknown;0.04; unknown;0.02; unknown;0.0; unknown;0.01; unknown;0.03; unknown;39.04; sat;0.01; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.03; sat;0.03; unknown;0.03; unknown;37.59; sat;0.06; unknown;0.01; unknown;0.01; unknown;ERR;ERR;0.02; unknown;0.03; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.04; unknown;0.02; unknown;0.04; sat;39.16; sat;0.01; unknown;0.0; unknown;0.02; unknown;0.01; unknown;0.0; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.0; str.replace_all is not supported;0.0; sat;0.0; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown
../formulae/QF_SLIA/20230403-webapp/str-rep-all/str_replace_all12.smt2;0.2; sat;0.05; unknown;0.03; unknown;ERR;ERR;0.01; unknown;0.04; unknown;0.02; unknown;0.03; unknown;0.01; unknown;0.02; unknown;0.0; unknown;0.02; unknown;TO;TO;0.01; unknown;0.03; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.03; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.03; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.04; unknown;0.1; sat;0.03; unknown;0.02; unknown;ERR;ERR;0.03; unknown;0.01; unknown;0.01; unknown;ERR;ERR;0.03; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.03; unknown;ERR;ERR;ERR;ERR;0.02; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.0; str.replace_all is not supported;0.07; sat;0.02; unknown;0.03; unknown;0.0; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown
../formulae/QF_SLIA/20230403-webapp/str-rep-all/str_replace_all9.smt2;0.07; unsat;0.03; unsat;0.03; unsat;0.03; unsat;0.04; unsat;0.04; unsat;0.03; unsat;0.04; unsat;0.05; unsat;0.03; unsat;0.01; unsat;0.04; unsat;4.8; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.03; unsat;0.02; unsat;0.01; unsat;0.04; unsat;0.01; unsat;0.02; unsat;0.04; unsat;0.02; unsat;0.03; unsat;0.05; unsat;0.02; unsat;0.03; unsat;4.99; unsat;0.04; unsat;0.01; unsat;0.01; unsat;ERR;ERR;0.03; unsat;0.04; unsat;0.02; unsat;0.02; unsat;0.04; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.03; unsat;12.32; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat
../formulae/QF_SLIA/20230403-webapp/str-rep-all/str_replace_all144.smt2;TO;TO;0.03; sat;0.05; sat;0.04; sat;0.05; sat;0.06; sat;0.07; sat;0.05; sat;0.03; sat;0.01; unknown;TO;TO;0.05; sat;TO;TO;0.04; sat;0.07; sat;0.03; sat;0.03; sat;0.03; sat;0.04; sat;0.05; sat;0.04; sat;0.05; sat;0.06; sat;0.06; sat;0.05; sat;0.04; sat;0.04; sat;0.06; sat;TO;TO;0.05; sat;0.04; sat;TO;TO;0.09; sat;TO;TO;0.01; unknown;ERR;ERR;0.06; sat;0.04; sat;0.04; sat;0.04; sat;0.04; sat;0.05; sat;0.04; sat;0.03; sat;0.04; sat;0.03; sat;0.04; sat;TO;TO;0.03; sat;0.01; sat;0.02; sat;0.03; sat;0.02; sat;0.02; sat;0.03; sat;0.01; sat;0.03; sat;TO;TO;0.02; sat;0.02; sat;0.02; sat;0.03; sat;0.03; sat;0.02; sat;0.02; sat;0.01; sat;0.02; sat;0.01; sat;0.03; sat;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/QF_SLIA/20230403-webapp/str-rep-all/str_replace_all182.smt2;0.1; unsat;0.04; unsat;0.04; unknown;0.03; unsat;0.02; unknown;0.04; unknown;0.04; unknown;0.04; unknown;0.03; unknown;0.0; unknown;0.02; unsat;0.02; unknown;7.37; unsat;0.01; unknown;0.04; unsat;0.01; unknown;0.02; unknown;0.03; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.01; unknown;0.03; unknown;0.02; unknown;0.05; unknown;0.04; unknown;0.01; unknown;0.05; unknown;0.09; unsat;0.03; unknown;0.04; unknown;9.04; unsat;0.06; unsat;0.02; unsat;0.02; unknown;TO;TO;0.03; unknown;0.04; unknown;0.02; unknown;0.04; unknown;0.02; unknown;0.03; unknown;0.01; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.04; unsat;21.3; unsat;0.02; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.0; str.replace_all is not supported;0.04; unsat;0.02; unknown;0.02; unsat;0.01; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.02; unknown;0.01; unknown
../formulae/QF_SLIA/20230403-webapp/str-rep-all/str_replace_all83.smt2;0.09; unsat;0.05; unsat;0.02; unknown;0.04; unsat;0.04; unknown;0.04; unknown;0.01; unknown;0.02; unknown;0.03; unknown;0.01; unknown;0.03; unsat;0.04; unknown;6.08; unsat;0.02; unknown;0.02; unsat;0.02; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.0; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.04; unknown;0.06; unsat;0.03; unknown;0.05; unknown;8.63; unsat;0.06; unsat;0.02; unsat;0.02; unknown;ERR;ERR;0.04; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.02; unknown;0.02; unknown;0.03; unsat;23.42; unsat;0.02; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; str.replace_all is not supported;0.02; unsat;0.01; unknown;0.02; unsat;0.0; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.03; unknown;0.01; unknown;0.0; unknown;0.01; unknown;0.02; unknown
../formulae/QF_SLIA/20230403-webapp/str-rep-all/str_replace_all92.smt2;0.07; unsat;0.04; unsat;0.02; unknown;0.01; unsat;0.03; unknown;0.04; unknown;0.03; unknown;0.02; unknown;0.02; unknown;0.01; unsat;0.04; unsat;0.02; unknown;5.75; unsat;0.01; unknown;0.03; unsat;0.01; unknown;0.01; unknown;0.01; unknown;0.04; unknown;0.02; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.02; unknown;0.04; unknown;0.03; unsat;0.02; unknown;0.03; unknown;7.87; unsat;0.05; unsat;0.02; unsat;0.01; unsat;ERR;ERR;0.03; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.02; unknown;0.04; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.03; unsat;20.86; unsat;0.01; unknown;0.01; unknown;0.0; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.01; str.replace_all is not supported;0.01; unsat;0.01; unknown;0.02; unsat;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.0; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.03; unknown;0.02; unknown
../formulae/QF_SLIA/20230403-webapp/str-rep-all/str_replace_all97.smt2;TO;TO;TO;TO;0.02; unknown;ERR;ERR;0.01; unknown;0.04; unknown;0.04; unknown;0.02; unknown;0.01; unknown;0.01; unknown;1.01; unknown;0.03; unknown;TO;TO;0.02; unknown;TO;TO;0.02; unknown;0.02; unknown;0.01; unknown;0.03; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.04; unknown;TO;TO;0.01; unknown;0.02; unknown;TO;TO;TO;TO;1.03; unknown;0.0; unknown;ERR;ERR;0.04; unknown;0.02; unknown;0.01; unknown;0.03; unknown;0.02; unknown;0.03; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;ERR;ERR;TO;TO;0.0; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; str.replace_all is not supported;TO;TO;0.01; unknown;TO;TO;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.02; unknown;0.01; unknown;0.01; unknown;0.01; unknown
